model,condition,pair_id,cell_id,pilot_cell_id,state_role,decl_order,body_order,dep_var,alt_var,useState_form_var,const_form_var,reactive_var,stable_var,role_dep_useState_form,pos_dep_first,decl_dep_first,reactive_body_pos,useState_form_body_pos,prefix,n_tokens,dep_id,alt_id,useState_form_id,const_form_id,close_id,logit_dep,logit_alt,logit_useState_form,logit_const_form,logit_reactive,logit_stable,logit_close,D,LD_stateform,LD_reactive,LD_stateform_direct,LD_stateform_vs_close,LD_constform_vs_close,close_error
gemma3-1b-pt,useLayoutEffect,pair_40,pair_40_useLayoutEffect_c2,pair_40_c2,dep_reactive,reactive_first,alt_first,name,cap,name,cap,name,cap,True,False,True,second,second,"function Component() {
  const [name, setName] = useState(0);
  const cap = 0;

  useLayoutEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",52,1201,5565,1201,5565,236842,19.625,20.0,19.625,20.0,19.625,20.0,6.9375,-0.375,-0.375,-0.375,-0.375,12.6875,13.0625,
gemma3-1b-pt,useLayoutEffect,pair_40,pair_40_useLayoutEffect_c3,pair_40_c3,dep_reactive,stable_first,dep_first,name,cap,name,cap,name,cap,True,True,False,first,first,"function Component() {
  const cap = 0;
  const [name, setName] = useState(0);

  useLayoutEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",52,1201,5565,1201,5565,236842,20.5,19.875,20.5,19.875,20.5,19.875,7.15625,0.625,0.625,0.625,0.625,13.34375,12.71875,
gemma3-1b-pt,useLayoutEffect,pair_40,pair_40_useLayoutEffect_c4,pair_40_c4,dep_reactive,stable_first,alt_first,name,cap,name,cap,name,cap,True,False,False,second,second,"function Component() {
  const cap = 0;
  const [name, setName] = useState(0);

  useLayoutEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",52,1201,5565,1201,5565,236842,19.5,20.5,19.5,20.5,19.5,20.5,6.875,-1.0,-1.0,-1.0,-1.0,12.625,13.625,
gemma3-1b-pt,useLayoutEffect,pair_40,pair_40_useLayoutEffect_c5,pair_40_c5,alt_reactive,reactive_first,dep_first,name,cap,cap,name,cap,name,False,True,False,second,second,"function Component() {
  const [cap, setCap] = useState(0);
  const name = 0;

  useLayoutEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",53,1201,5565,5565,1201,236842,20.625,19.75,19.75,20.625,19.75,20.625,7.59375,0.875,-0.875,-0.875,-0.875,12.15625,13.03125,
gemma3-1b-pt,useLayoutEffect,pair_40,pair_40_useLayoutEffect_c6,pair_40_c6,alt_reactive,reactive_first,alt_first,name,cap,cap,name,cap,name,False,False,False,first,first,"function Component() {
  const [cap, setCap] = useState(0);
  const name = 0;

  useLayoutEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",53,1201,5565,5565,1201,236842,18.5,20.75,20.75,18.5,20.75,18.5,6.96875,-2.25,2.25,2.25,2.25,13.78125,11.53125,
gemma3-1b-pt,useLayoutEffect,pair_40,pair_40_useLayoutEffect_c7,pair_40_c7,alt_reactive,stable_first,dep_first,name,cap,cap,name,cap,name,False,True,True,second,second,"function Component() {
  const name = 0;
  const [cap, setCap] = useState(0);

  useLayoutEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",53,1201,5565,5565,1201,236842,20.75,18.875,18.875,20.75,18.875,20.75,8.125,1.875,-1.875,-1.875,-1.875,10.75,12.625,
gemma3-1b-pt,useLayoutEffect,pair_40,pair_40_useLayoutEffect_c8,pair_40_c8,alt_reactive,stable_first,alt_first,name,cap,cap,name,cap,name,False,False,True,first,first,"function Component() {
  const name = 0;
  const [cap, setCap] = useState(0);

  useLayoutEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",53,1201,5565,5565,1201,236842,19.625,20.375,20.375,19.625,20.375,19.625,7.53125,-0.75,0.75,0.75,0.75,12.84375,12.09375,
gemma3-1b-pt,alias,pair_40,pair_40_alias_c1,pair_40_c1,dep_reactive,reactive_first,dep_first,name,cap,name,cap,name,cap,True,True,True,first,first,"const myEffect = useEffect;

function Component() {
  const [name, setName] = useState(0);
  const cap = 0;

  myEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",58,1201,5565,1201,5565,236842,20.25,18.5,20.25,18.5,20.25,18.5,7.3125,1.75,1.75,1.75,1.75,12.9375,11.1875,
gemma3-1b-pt,alias,pair_40,pair_40_alias_c2,pair_40_c2,dep_reactive,reactive_first,alt_first,name,cap,name,cap,name,cap,True,False,True,second,second,"const myEffect = useEffect;

function Component() {
  const [name, setName] = useState(0);
  const cap = 0;

  myEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",58,1201,5565,1201,5565,236842,19.5,19.25,19.5,19.25,19.5,19.25,7.15625,0.25,0.25,0.25,0.25,12.34375,12.09375,
gemma3-1b-pt,alias,pair_40,pair_40_alias_c3,pair_40_c3,dep_reactive,stable_first,dep_first,name,cap,name,cap,name,cap,True,True,False,first,first,"const myEffect = useEffect;

function Component() {
  const cap = 0;
  const [name, setName] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",58,1201,5565,1201,5565,236842,20.25,19.125,20.25,19.125,20.25,19.125,7.25,1.125,1.125,1.125,1.125,13.0,11.875,
gemma3-1b-pt,alias,pair_40,pair_40_alias_c4,pair_40_c4,dep_reactive,stable_first,alt_first,name,cap,name,cap,name,cap,True,False,False,second,second,"const myEffect = useEffect;

function Component() {
  const cap = 0;
  const [name, setName] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",58,1201,5565,1201,5565,236842,19.625,19.75,19.625,19.75,19.625,19.75,7.15625,-0.125,-0.125,-0.125,-0.125,12.46875,12.59375,
gemma3-1b-pt,alias,pair_40,pair_40_alias_c5,pair_40_c5,alt_reactive,reactive_first,dep_first,name,cap,cap,name,cap,name,False,True,False,second,second,"const myEffect = useEffect;

function Component() {
  const [cap, setCap] = useState(0);
  const name = 0;

  myEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",59,1201,5565,5565,1201,236842,20.0,19.25,19.25,20.0,19.25,20.0,7.5,0.75,-0.75,-0.75,-0.75,11.75,12.5,
gemma3-1b-pt,alias,pair_40,pair_40_alias_c6,pair_40_c6,alt_reactive,reactive_first,alt_first,name,cap,cap,name,cap,name,False,False,False,first,first,"const myEffect = useEffect;

function Component() {
  const [cap, setCap] = useState(0);
  const name = 0;

  myEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",59,1201,5565,5565,1201,236842,18.25,20.25,20.25,18.25,20.25,18.25,7.1875,-2.0,2.0,2.0,2.0,13.0625,11.0625,
gemma3-1b-pt,alias,pair_40,pair_40_alias_c7,pair_40_c7,alt_reactive,stable_first,dep_first,name,cap,cap,name,cap,name,False,True,True,second,second,"const myEffect = useEffect;

function Component() {
  const name = 0;
  const [cap, setCap] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",59,1201,5565,5565,1201,236842,20.375,18.875,18.875,20.375,18.875,20.375,8.0,1.5,-1.5,-1.5,-1.5,10.875,12.375,
gemma3-1b-pt,alias,pair_40,pair_40_alias_c8,pair_40_c8,alt_reactive,stable_first,alt_first,name,cap,cap,name,cap,name,False,False,True,first,first,"const myEffect = useEffect;

function Component() {
  const name = 0;
  const [cap, setCap] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",59,1201,5565,5565,1201,236842,19.25,19.875,19.875,19.25,19.875,19.25,7.59375,-0.625,0.625,0.625,0.625,12.28125,11.65625,
gemma3-1b-pt,alias_ctrl,pair_40,pair_40_alias_ctrl_c1,pair_40_c1,dep_reactive,reactive_first,dep_first,name,cap,name,cap,name,cap,True,True,True,first,first,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const [name, setName] = useState(0);
  const cap = 0;

  myEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",73,1201,5565,1201,5565,236842,20.25,17.875,20.25,17.875,20.25,17.875,6.84375,2.375,2.375,2.375,2.375,13.40625,11.03125,
gemma3-1b-pt,alias_ctrl,pair_40,pair_40_alias_ctrl_c2,pair_40_c2,dep_reactive,reactive_first,alt_first,name,cap,name,cap,name,cap,True,False,True,second,second,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const [name, setName] = useState(0);
  const cap = 0;

  myEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",73,1201,5565,1201,5565,236842,19.625,18.875,19.625,18.875,19.625,18.875,6.875,0.75,0.75,0.75,0.75,12.75,12.0,
gemma3-1b-pt,alias_ctrl,pair_40,pair_40_alias_ctrl_c3,pair_40_c3,dep_reactive,stable_first,dep_first,name,cap,name,cap,name,cap,True,True,False,first,first,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const cap = 0;
  const [name, setName] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",73,1201,5565,1201,5565,236842,19.875,18.75,19.875,18.75,19.875,18.75,6.71875,1.125,1.125,1.125,1.125,13.15625,12.03125,
gemma3-1b-pt,alias_ctrl,pair_40,pair_40_alias_ctrl_c4,pair_40_c4,dep_reactive,stable_first,alt_first,name,cap,name,cap,name,cap,True,False,False,second,second,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const cap = 0;
  const [name, setName] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",73,1201,5565,1201,5565,236842,19.375,19.0,19.375,19.0,19.375,19.0,6.65625,0.375,0.375,0.375,0.375,12.71875,12.34375,
gemma3-1b-pt,alias_ctrl,pair_40,pair_40_alias_ctrl_c5,pair_40_c5,alt_reactive,reactive_first,dep_first,name,cap,cap,name,cap,name,False,True,False,second,second,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const [cap, setCap] = useState(0);
  const name = 0;

  myEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",74,1201,5565,5565,1201,236842,19.625,19.0,19.0,19.625,19.0,19.625,6.96875,0.625,-0.625,-0.625,-0.625,12.03125,12.65625,
gemma3-1b-pt,alias_ctrl,pair_40,pair_40_alias_ctrl_c6,pair_40_c6,alt_reactive,reactive_first,alt_first,name,cap,cap,name,cap,name,False,False,False,first,first,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const [cap, setCap] = useState(0);
  const name = 0;

  myEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",74,1201,5565,5565,1201,236842,18.125,19.875,19.875,18.125,19.875,18.125,6.71875,-1.75,1.75,1.75,1.75,13.15625,11.40625,
gemma3-1b-pt,alias_ctrl,pair_40,pair_40_alias_ctrl_c7,pair_40_c7,alt_reactive,stable_first,dep_first,name,cap,cap,name,cap,name,False,True,True,second,second,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const name = 0;
  const [cap, setCap] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",74,1201,5565,5565,1201,236842,20.25,18.75,18.75,20.25,18.75,20.25,7.34375,1.5,-1.5,-1.5,-1.5,11.40625,12.90625,
gemma3-1b-pt,alias_ctrl,pair_40,pair_40_alias_ctrl_c8,pair_40_c8,alt_reactive,stable_first,alt_first,name,cap,cap,name,cap,name,False,False,True,first,first,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const name = 0;
  const [cap, setCap] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",74,1201,5565,5565,1201,236842,19.125,19.5,19.5,19.125,19.5,19.125,7.0,-0.375,0.375,0.375,0.375,12.5,12.125,
gemma3-1b-pt,subscribe,pair_40,pair_40_subscribe_c1,pair_40_c1,dep_reactive,reactive_first,dep_first,name,cap,name,cap,name,cap,True,True,True,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [name, setName] = useState(0);
  const cap = 0;

  subscribe(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",65,1201,5565,1201,5565,236842,20.625,18.375,20.625,18.375,20.625,18.375,7.15625,2.25,2.25,2.25,2.25,13.46875,11.21875,
gemma3-1b-pt,subscribe,pair_40,pair_40_subscribe_c2,pair_40_c2,dep_reactive,reactive_first,alt_first,name,cap,name,cap,name,cap,True,False,True,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [name, setName] = useState(0);
  const cap = 0;

  subscribe(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",65,1201,5565,1201,5565,236842,20.125,19.125,20.125,19.125,20.125,19.125,7.0625,1.0,1.0,1.0,1.0,13.0625,12.0625,
gemma3-1b-pt,subscribe,pair_40,pair_40_subscribe_c3,pair_40_c3,dep_reactive,stable_first,dep_first,name,cap,name,cap,name,cap,True,True,False,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const cap = 0;
  const [name, setName] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",65,1201,5565,1201,5565,236842,20.375,19.125,20.375,19.125,20.375,19.125,6.84375,1.25,1.25,1.25,1.25,13.53125,12.28125,
gemma3-1b-pt,subscribe,pair_40,pair_40_subscribe_c4,pair_40_c4,dep_reactive,stable_first,alt_first,name,cap,name,cap,name,cap,True,False,False,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const cap = 0;
  const [name, setName] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",65,1201,5565,1201,5565,236842,20.25,19.25,20.25,19.25,20.25,19.25,6.78125,1.0,1.0,1.0,1.0,13.46875,12.46875,
gemma3-1b-pt,subscribe,pair_40,pair_40_subscribe_c5,pair_40_c5,alt_reactive,reactive_first,dep_first,name,cap,cap,name,cap,name,False,True,False,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [cap, setCap] = useState(0);
  const name = 0;

  subscribe(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",66,1201,5565,5565,1201,236842,20.0,19.5,19.5,20.0,19.5,20.0,7.375,0.5,-0.5,-0.5,-0.5,12.125,12.625,
gemma3-1b-pt,subscribe,pair_40,pair_40_subscribe_c6,pair_40_c6,alt_reactive,reactive_first,alt_first,name,cap,cap,name,cap,name,False,False,False,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [cap, setCap] = useState(0);
  const name = 0;

  subscribe(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",66,1201,5565,5565,1201,236842,18.75,20.25,20.25,18.75,20.25,18.75,7.0,-1.5,1.5,1.5,1.5,13.25,11.75,
gemma3-1b-pt,subscribe,pair_40,pair_40_subscribe_c7,pair_40_c7,alt_reactive,stable_first,dep_first,name,cap,cap,name,cap,name,False,True,True,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const name = 0;
  const [cap, setCap] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${name}&y=${cap}`);
  }, [",66,1201,5565,5565,1201,236842,20.375,19.125,19.125,20.375,19.125,20.375,7.46875,1.25,-1.25,-1.25,-1.25,11.65625,12.90625,
gemma3-1b-pt,subscribe,pair_40,pair_40_subscribe_c8,pair_40_c8,alt_reactive,stable_first,alt_first,name,cap,cap,name,cap,name,False,False,True,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const name = 0;
  const [cap, setCap] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${cap}&y=${name}`);
  }, [",66,1201,5565,5565,1201,236842,19.875,20.0,20.0,19.875,20.0,19.875,7.3125,-0.125,0.125,0.125,0.125,12.6875,12.5625,
gemma3-1b-pt,useEffect,pair_41,pair_41_useEffect_c1,pair_41_c1,dep_reactive,reactive_first,dep_first,mode,len,mode,len,mode,len,True,True,True,first,first,"function Component() {
  const [mode, setMode] = useState(false);
  const len = false;

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${len}`);
  }, [",50,9074,3469,9074,3469,236842,20.625,18.0,20.625,18.0,20.625,18.0,7.59375,2.625,2.625,2.625,2.625,13.03125,10.40625,
gemma3-1b-pt,useEffect,pair_41,pair_41_useEffect_c2,pair_41_c2,dep_reactive,reactive_first,alt_first,mode,len,mode,len,mode,len,True,False,True,second,second,"function Component() {
  const [mode, setMode] = useState(false);
  const len = false;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${mode}`);
  }, [",50,9074,3469,9074,3469,236842,19.625,19.375,19.625,19.375,19.625,19.375,7.4375,0.25,0.25,0.25,0.25,12.1875,11.9375,
gemma3-1b-pt,useEffect,pair_41,pair_41_useEffect_c3,pair_41_c3,dep_reactive,stable_first,dep_first,mode,len,mode,len,mode,len,True,True,False,first,first,"function Component() {
  const len = false;
  const [mode, setMode] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${len}`);
  }, [",50,9074,3469,9074,3469,236842,20.75,18.0,20.75,18.0,20.75,18.0,7.5625,2.75,2.75,2.75,2.75,13.1875,10.4375,
gemma3-1b-pt,useEffect,pair_41,pair_41_useEffect_c4,pair_41_c4,dep_reactive,stable_first,alt_first,mode,len,mode,len,mode,len,True,False,False,second,second,"function Component() {
  const len = false;
  const [mode, setMode] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${mode}`);
  }, [",50,9074,3469,9074,3469,236842,19.375,19.0,19.375,19.0,19.375,19.0,7.1875,0.375,0.375,0.375,0.375,12.1875,11.8125,
gemma3-1b-pt,useEffect,pair_41,pair_41_useEffect_c5,pair_41_c5,alt_reactive,reactive_first,dep_first,mode,len,len,mode,len,mode,False,True,False,second,second,"function Component() {
  const [len, setLen] = useState(false);
  const mode = false;

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${len}`);
  }, [",50,9074,3469,3469,9074,236842,20.625,17.5,17.5,20.625,17.5,20.625,8.0625,3.125,-3.125,-3.125,-3.125,9.4375,12.5625,
gemma3-1b-pt,useEffect,pair_41,pair_41_useEffect_c6,pair_41_c6,alt_reactive,reactive_first,alt_first,mode,len,len,mode,len,mode,False,False,False,first,first,"function Component() {
  const [len, setLen] = useState(false);
  const mode = false;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${mode}`);
  }, [",50,9074,3469,3469,9074,236842,19.125,19.0,19.0,19.125,19.0,19.125,7.96875,0.125,-0.125,-0.125,-0.125,11.03125,11.15625,
gemma3-1b-pt,useEffect,pair_41,pair_41_useEffect_c7,pair_41_c7,alt_reactive,stable_first,dep_first,mode,len,len,mode,len,mode,False,True,True,second,second,"function Component() {
  const mode = false;
  const [len, setLen] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${len}`);
  }, [",50,9074,3469,3469,9074,236842,20.875,17.25,17.25,20.875,17.25,20.875,8.3125,3.625,-3.625,-3.625,-3.625,8.9375,12.5625,
gemma3-1b-pt,useEffect,pair_41,pair_41_useEffect_c8,pair_41_c8,alt_reactive,stable_first,alt_first,mode,len,len,mode,len,mode,False,False,True,first,first,"function Component() {
  const mode = false;
  const [len, setLen] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${mode}`);
  }, [",50,9074,3469,3469,9074,236842,19.5,19.0,19.0,19.5,19.0,19.5,8.0,0.5,-0.5,-0.5,-0.5,11.0,11.5,
gemma3-1b-pt,useLayoutEffect,pair_41,pair_41_useLayoutEffect_c1,pair_41_c1,dep_reactive,reactive_first,dep_first,mode,len,mode,len,mode,len,True,True,True,first,first,"function Component() {
  const [mode, setMode] = useState(false);
  const len = false;

  useLayoutEffect(() => {
    fetch(`/api?x=${mode}&y=${len}`);
  }, [",52,9074,3469,9074,3469,236842,19.875,17.875,19.875,17.875,19.875,17.875,6.96875,2.0,2.0,2.0,2.0,12.90625,10.90625,
gemma3-1b-pt,useLayoutEffect,pair_41,pair_41_useLayoutEffect_c2,pair_41_c2,dep_reactive,reactive_first,alt_first,mode,len,mode,len,mode,len,True,False,True,second,second,"function Component() {
  const [mode, setMode] = useState(false);
  const len = false;

  useLayoutEffect(() => {
    fetch(`/api?x=${len}&y=${mode}`);
  }, [",52,9074,3469,9074,3469,236842,18.125,19.125,18.125,19.125,18.125,19.125,6.90625,-1.0,-1.0,-1.0,-1.0,11.21875,12.21875,
gemma3-1b-pt,useLayoutEffect,pair_41,pair_41_useLayoutEffect_c3,pair_41_c3,dep_reactive,stable_first,dep_first,mode,len,mode,len,mode,len,True,True,False,first,first,"function Component() {
  const len = false;
  const [mode, setMode] = useState(false);

  useLayoutEffect(() => {
    fetch(`/api?x=${mode}&y=${len}`);
  }, [",52,9074,3469,9074,3469,236842,19.75,17.875,19.75,17.875,19.75,17.875,6.96875,1.875,1.875,1.875,1.875,12.78125,10.90625,
gemma3-1b-pt,useLayoutEffect,pair_41,pair_41_useLayoutEffect_c4,pair_41_c4,dep_reactive,stable_first,alt_first,mode,len,mode,len,mode,len,True,False,False,second,second,"function Component() {
  const len = false;
  const [mode, setMode] = useState(false);

  useLayoutEffect(() => {
    fetch(`/api?x=${len}&y=${mode}`);
  }, [",52,9074,3469,9074,3469,236842,17.875,19.0,17.875,19.0,17.875,19.0,6.875,-1.125,-1.125,-1.125,-1.125,11.0,12.125,
gemma3-1b-pt,useLayoutEffect,pair_41,pair_41_useLayoutEffect_c5,pair_41_c5,alt_reactive,reactive_first,dep_first,mode,len,len,mode,len,mode,False,True,False,second,second,"function Component() {
  const [len, setLen] = useState(false);
  const mode = false;

  useLayoutEffect(() => {
    fetch(`/api?x=${mode}&y=${len}`);
  }, [",52,9074,3469,3469,9074,236842,19.75,17.5,17.5,19.75,17.5,19.75,7.6875,2.25,-2.25,-2.25,-2.25,9.8125,12.0625,
